river,river_id,mean,sd,2.5%,50%,97.5%,Rhat,n.eff,mcmc_iter,n_thin,n_burn,species,param,param_id,year_id
sukki,17,-5.1850025192592595,1.1345409806918172,-7.4420355,-5.173825,-3.0694667500000015,1.01,1802,95000,50,5000,Cottus_spp,"log_d_mean[12,17]",log_d_mean,12
sukki,17,-6.233049562537037,1.8125952559372531,-10.02495,-6.172115,-2.859095500000003,1,2684,95000,50,5000,Cottus_spp,"log_d_mean[13,17]",log_d_mean,13
sukki,17,-7.272015170370371,1.4641514733262608,-10.372015000000001,-7.212975,-4.586926500000002,1,2155,95000,50,5000,Cottus_spp,"log_d_mean[14,17]",log_d_mean,14
sukki,17,-8.196759629685186,2.2517015769485487,-13.310150000000002,-8.006575,-4.339756500000001,1,1988,95000,50,5000,Cottus_spp,"log_d_mean[15,17]",log_d_mean,15
sukki,17,-9.0648571,2.5019595940944734,-15.028564999999999,-8.701004999999999,-5.280424750000002,1,1651,95000,50,5000,Cottus_spp,"log_d_mean[16,17]",log_d_mean,16
sukki,17,-9.109645381666667,3.224977682323902,-16.5459075,-8.674635,-4.005705000000001,1,2510,95000,50,5000,Cottus_spp,"log_d_mean[17,17]",log_d_mean,17
sukki,17,-9.132920917555555,3.879896963764634,-17.872745000000002,-8.74334,-2.8296415000000037,1,3736,95000,50,5000,Cottus_spp,"log_d_mean[18,17]",log_d_mean,18
tomari,18,-0.013870155954111112,0.055860238065343903,-0.1281011,-0.01271155,0.09583853499999999,1,4544,95000,50,5000,Cottus_spp,log_r_mean[18],log_r_mean,NA
tomari,18,0.6196258377907408,0.5410680529987405,0.0337888525,0.48426899999999995,2.0856092499999983,1.01,1588,95000,50,5000,Cottus_spp,sigma_eps_r[18],sigma_eps_r,NA
tomari,18,-3.8241404063592594,1.2975371821750157,-6.187992250000001,-3.872705,-1.0161302500000005,1,3225,95000,50,5000,Cottus_spp,"log_d_mean[1,18]",log_d_mean,1
tomari,18,-4.024059414203704,1.0707007006830718,-6.10692575,-4.03586,-1.859090000000001,1,4129,95000,50,5000,Cottus_spp,"log_d_mean[2,18]",log_d_mean,2
tomari,18,-4.2907988782111115,1.2960819759509847,-6.8669265,-4.29636,-1.7341455000000028,1,4138,95000,50,5000,Cottus_spp,"log_d_mean[3,18]",log_d_mean,3
tomari,18,-4.532887146351852,1.4254024753451464,-7.501738,-4.49072,-1.8784755000000009,1,4866,95000,50,5000,Cottus_spp,"log_d_mean[4,18]",log_d_mean,4
tomari,18,-4.776709710685185,1.5246032328775292,-7.95925125,-4.7172149999999995,-2.0260157500000013,1,3777,95000,50,5000,Cottus_spp,"log_d_mean[5,18]",log_d_mean,5
tomari,18,-5.054206078537037,1.5048762036228787,-8.47492,-4.9482800000000005,-2.4871125000000003,1,3990,95000,50,5000,Cottus_spp,"log_d_mean[6,18]",log_d_mean,6
tomari,18,-5.302212470814815,1.4194246611514414,-8.388208,-5.19205,-2.8512687500000022,1,3531,95000,50,5000,Cottus_spp,"log_d_mean[7,18]",log_d_mean,7
tomari,18,-5.183982803518519,1.3146896610492596,-7.997669999999999,-5.13935,-2.8164730000000016,1,4656,95000,50,5000,Cottus_spp,"log_d_mean[8,18]",log_d_mean,8
tomari,18,-5.084089353703703,1.14842376183678,-7.404729999999999,-5.07954,-2.88399925,1,4623,95000,50,5000,Cottus_spp,"log_d_mean[9,18]",log_d_mean,9
tomari,18,-5.12111225,1.2662973874598624,-7.69782425,-5.08939,-2.73934575,1,4703,95000,50,5000,Cottus_spp,"log_d_mean[10,18]",log_d_mean,10
tomari,18,-5.171722465185185,1.1986574452363028,-7.622817499999999,-5.1462699999999995,-2.9126770000000004,1,5210,95000,50,5000,Cottus_spp,"log_d_mean[11,18]",log_d_mean,11
tomari,18,-5.189276466166667,1.3008673142492493,-7.873809,-5.159224999999999,-2.7503800000000003,1,4280,95000,50,5000,Cottus_spp,"log_d_mean[12,18]",log_d_mean,12
tomari,18,-5.187323270370371,1.1845692364364984,-7.60741875,-5.166145,-2.950697250000003,1,4433,95000,50,5000,Cottus_spp,"log_d_mean[13,18]",log_d_mean,13
tomari,18,-5.0353588827777775,1.2951901394166834,-7.6813995,-5.016175,-2.5984610000000012,1,4455,95000,50,5000,Cottus_spp,"log_d_mean[14,18]",log_d_mean,14
tomari,18,-4.876285275425926,1.270655639137573,-7.376995249999999,-4.87453,-2.367033000000001,1,4480,95000,50,5000,Cottus_spp,"log_d_mean[15,18]",log_d_mean,15
tomari,18,-4.738596035,1.0957345799660532,-6.8487462500000005,-4.727494999999999,-2.568157500000005,1,4369,95000,50,5000,Cottus_spp,"log_d_mean[16,18]",log_d_mean,16
tomari,18,-4.7345593165,1.3851921118741333,-7.4187925,-4.7301400000000005,-1.9103102500000002,1,5160,95000,50,5000,Cottus_spp,"log_d_mean[17,18]",log_d_mean,17
tomari,18,-4.760045240166667,1.5952800148179263,-7.95133425,-4.77623,-1.5765910000000003,1,5023,95000,50,5000,Cottus_spp,"log_d_mean[18,18]",log_d_mean,18
usubetsu,19,-0.010609964884585186,0.05722754273820411,-0.131726475,-0.008467780000000001,0.100468225,1,4045,95000,50,5000,Cottus_spp,log_r_mean[19],log_r_mean,NA
usubetsu,19,0.6531191621277778,0.34613478062878433,0.200081125,0.579172,1.5375339999999988,1.01,1774,95000,50,5000,Cottus_spp,sigma_eps_r[19],sigma_eps_r,NA
usubetsu,19,-4.418771817933333,1.318811700030339,-6.86985375,-4.436745,-1.7037025000000021,1.01,1381,95000,50,5000,Cottus_spp,"log_d_mean[1,19]",log_d_mean,1
usubetsu,19,-4.693781257777778,1.1176167426436412,-6.88063875,-4.68924,-2.5191552500000025,1,1850,95000,50,5000,Cottus_spp,"log_d_mean[2,19]",log_d_mean,2
usubetsu,19,-4.751413399629629,1.2855949543526506,-7.317963499999999,-4.74305,-2.2245892500000006,1,2184,95000,50,5000,Cottus_spp,"log_d_mean[3,19]",log_d_mean,3
usubetsu,19,-4.8224650675,1.3518376744654617,-7.5265379999999995,-4.801235,-2.2457662500000075,1,2294,95000,50,5000,Cottus_spp,"log_d_mean[4,19]",log_d_mean,4
usubetsu,19,-4.871992816388889,1.3587122013168906,-7.5890705,-4.858065,-2.216810750000002,1,2403,95000,50,5000,Cottus_spp,"log_d_mean[5,19]",log_d_mean,5
usubetsu,19,-4.9453754072222225,1.2954279921662444,-7.53016125,-4.931045,-2.368467750000002,1,2105,95000,50,5000,Cottus_spp,"log_d_mean[6,19]",log_d_mean,6
usubetsu,19,-5.035888427407407,1.1596819240806375,-7.3535575,-5.027735,-2.775591000000001,1,2197,95000,50,5000,Cottus_spp,"log_d_mean[7,19]",log_d_mean,7
usubetsu,19,-4.607435208888889,1.1883454011959742,-6.972589500000001,-4.60111,-2.2409720000000033,1,2092,95000,50,5000,Cottus_spp,"log_d_mean[8,19]",log_d_mean,8
usubetsu,19,-4.212117905555556,1.0755699267117476,-6.309753250000001,-4.213675,-2.10945225,1,1886,95000,50,5000,Cottus_spp,"log_d_mean[9,19]",log_d_mean,9
usubetsu,19,-4.043043767037037,1.1693815586118796,-6.31735625,-4.049775,-1.7383180000000016,1,2025,95000,50,5000,Cottus_spp,"log_d_mean[10,19]",log_d_mean,10
usubetsu,19,-3.8981364846111113,1.0630486189849686,-5.9900357500000005,-3.91364,-1.78403475,1,1925,95000,50,5000,Cottus_spp,"log_d_mean[11,19]",log_d_mean,11
usubetsu,19,-3.81157811187037,1.1779637398202925,-6.12189125,-3.8357799999999997,-1.48547925,1,1998,95000,50,5000,Cottus_spp,"log_d_mean[12,19]",log_d_mean,12
usubetsu,19,-3.7583242913851853,1.0611617548582322,-5.8340985000000005,-3.7734550000000002,-1.6285532500000008,1,1845,95000,50,5000,Cottus_spp,"log_d_mean[13,19]",log_d_mean,13
usubetsu,19,-4.137918682094444,1.176407154314307,-6.42571375,-4.143784999999999,-1.78066425,1,2226,95000,50,5000,Cottus_spp,"log_d_mean[14,19]",log_d_mean,14
usubetsu,19,-4.521562578703704,1.1118770479774398,-6.7033830000000005,-4.51726,-2.352543000000001,1,2048,95000,50,5000,Cottus_spp,"log_d_mean[15,19]",log_d_mean,15
usubetsu,19,-4.8526439751851855,1.269674110677468,-7.43230875,-4.84466,-2.3916847500000014,1,2478,95000,50,5000,Cottus_spp,"log_d_mean[16,19]",log_d_mean,16
usubetsu,19,-5.206513928481481,1.313904954100127,-7.865358250000001,-5.19222,-2.7421937500000007,1,2485,95000,50,5000,Cottus_spp,"log_d_mean[17,19]",log_d_mean,17
usubetsu,19,-5.540825098148148,1.274104519003379,-8.142963250000001,-5.530045,-3.0908502500000012,1,2367,95000,50,5000,Cottus_spp,"log_d_mean[18,19]",log_d_mean,18
utabetsu,20,-0.008300993914507407,0.044613786580548695,-0.0962928825,-0.008336554999999999,0.08091941249999994,1,3771,95000,50,5000,Cottus_spp,log_r_mean[20],log_r_mean,NA
utabetsu,20,0.2849261279918148,0.17645512945481406,0.0235580625,0.2568215,0.7228591499999999,1.01,1537,95000,50,5000,Cottus_spp,sigma_eps_r[20],sigma_eps_r,NA
utabetsu,20,-2.1767956194403704,0.991835285531589,-4.1019965,-2.1835449999999996,-0.22870770000000154,1.01,571,95000,50,5000,Cottus_spp,"log_d_mean[1,20]",log_d_mean,1
utabetsu,20,-2.2144720669985185,0.936257881136027,-4.02362325,-2.22748,-0.34277335000000014,1.01,681,95000,50,5000,Cottus_spp,"log_d_mean[2,20]",log_d_mean,2
utabetsu,20,-2.253803737516667,0.8845529001793492,-3.954903,-2.260905,-0.4953553250000039,1.01,712,95000,50,5000,Cottus_spp,"log_d_mean[3,20]",log_d_mean,3
utabetsu,20,-2.345119004444074,0.9253835546106502,-4.146217249999999,-2.3495299999999997,-0.5104048000000005,1.01,780,95000,50,5000,Cottus_spp,"log_d_mean[4,20]",log_d_mean,4
utabetsu,20,-2.4295259323138887,0.9329705192820377,-4.22088825,-2.427205,-0.5391658250000009,1.01,842,95000,50,5000,Cottus_spp,"log_d_mean[5,20]",log_d_mean,5
utabetsu,20,-2.5178610972055555,0.9286713367251738,-4.31678625,-2.5188699999999997,-0.6393275500000006,1.01,779,95000,50,5000,Cottus_spp,"log_d_mean[6,20]",log_d_mean,6
utabetsu,20,-2.6045290382027777,0.8982204793343976,-4.345916,-2.60806,-0.7887675750000038,1.01,792,95000,50,5000,Cottus_spp,"log_d_mean[7,20]",log_d_mean,7
utabetsu,20,-2.423984736037037,0.9086779544966875,-4.1774562500000005,-2.4220249999999997,-0.6074918750000018,1.01,728,95000,50,5000,Cottus_spp,"log_d_mean[8,20]",log_d_mean,8
utabetsu,20,-2.247376402714815,0.8813228607293159,-3.9265537499999996,-2.25263,-0.4991978500000011,1.01,655,95000,50,5000,Cottus_spp,"log_d_mean[9,20]",log_d_mean,9
utabetsu,20,-2.4144535855555556,0.9070189074216466,-4.182901500000001,-2.4300249999999997,-0.6003917750000003,1.01,710,95000,50,5000,Cottus_spp,"log_d_mean[10,20]",log_d_mean,10
utabetsu,20,-2.5911921240037037,0.8841762512265287,-4.31751925,-2.5962199999999998,-0.8084674000000004,1.01,714,95000,50,5000,Cottus_spp,"log_d_mean[11,20]",log_d_mean,11
utabetsu,20,-2.678272759051852,0.9057388014583033,-4.4606449999999995,-2.67737,-0.8525313000000009,1.01,732,95000,50,5000,Cottus_spp,"log_d_mean[12,20]",log_d_mean,12
utabetsu,20,-2.764978201537037,0.890349382563234,-4.50337325,-2.7681050000000003,-0.9700121750000021,1.01,726,95000,50,5000,Cottus_spp,"log_d_mean[13,20]",log_d_mean,13
utabetsu,20,-2.6940729998166666,0.9139334831439461,-4.475387,-2.706425,-0.85478230000000055,1.01,783,95000,50,5000,Cottus_spp,"log_d_mean[14,20]",log_d_mean,14
utabetsu,20,-2.6283069367592593,0.880991700139052,-4.3148505,-2.638135,-0.8374463750000001,1.01,709,95000,50,5000,Cottus_spp,"log_d_mean[15,20]",log_d_mean,15
utabetsu,20,-2.568085348237037,0.9181365613353302,-4.34078725,-2.58193,-0.7251207250000004,1.01,721,95000,50,5000,Cottus_spp,"log_d_mean[16,20]",log_d_mean,16
utabetsu,20,-2.4996867258703706,0.9231762054719415,-4.32399125,-2.52412,-0.6424073500000004,1.01,756,95000,50,5000,Cottus_spp,"log_d_mean[17,20]",log_d_mean,17
utabetsu,20,-2.440273035814815,0.8834482809138626,-4.144601,-2.44397,-0.6734376250000005,1.01,677,95000,50,5000,Cottus_spp,"log_d_mean[18,20]",log_d_mean,18
NA,NA,-0.006275272217086259,0.03604222920048614,-0.07930286750000001,-0.006237315,0.06373156749999995,1,2567,95000,50,5000,Cottus_spp,log_r_global,log_r_global,NA
NA,NA,0.04266392916874074,0.035147019746025764,0.0017048939999999998,0.0338951,0.13148419999999997,1,2978,95000,50,5000,Cottus_spp,sigma_r_global,sigma_r_global,NA
NA,NA,1.770375201851852,0.23041191205132439,1.3823347499999998,1.74979,2.27979275,1,2451,95000,50,5000,Cottus_spp,sigma_eps_site,sigma_eps_site,NA
furuu,1,-0.1248726368409202,0.1018949311425325,-0.34766477500000004,-0.12081700000000001,0.06585466749999984,1,14925,335000,50,5000,Gymnogobius_spp,log_r_mean[1],log_r_mean,NA
furuu,1,1.10902719010101,0.42696958214300385,0.5522948,1.020025,2.169514249999999,1,847,335000,50,5000,Gymnogobius_spp,sigma_eps_r[1],sigma_eps_r,NA
furuu,1,-3.5317419749620202,1.4902049437913256,-6.349028249999999,-3.5639450000000004,-0.49539995000000514,1.04,203,335000,50,5000,Gymnogobius_spp,"log_d_mean[1,1]",log_d_mean,1
furuu,1,-3.5283877298232325,1.7964241286078628,-6.9528555,-3.57113,0.08409592999999964,1.04,335,335000,50,5000,Gymnogobius_spp,"log_d_mean[2,1]",log_d_mean,2
furuu,1,-3.5357850146875758,1.9192269267505795,-7.270001499999999,-3.57801,0.2576578999999954,1.02,348,335000,50,5000,Gymnogobius_spp,"log_d_mean[3,1]",log_d_mean,3
furuu,1,-3.5117227701129092,1.9494904263224435,-7.3805355,-3.50454,0.2801543499999906,1.03,342,335000,50,5000,Gymnogobius_spp,"log_d_mean[4,1]",log_d_mean,4
furuu,1,-3.42153386280298,1.8062435603041076,-6.93567775,-3.474685,0.17843709999999632,1.04,367,335000,50,5000,Gymnogobius_spp,"log_d_mean[5,1]",log_d_mean,5
furuu,1,-3.3753583467327273,1.495042928814918,-6.195721,-3.412345,-0.3239977250000051,1.04,210,335000,50,5000,Gymnogobius_spp,"log_d_mean[6,1]",log_d_mean,6
furuu,1,-3.5823710058959595,1.7010368583878996,-6.821048,-3.61728,-0.20177105000000017,1.04,341,335000,50,5000,Gymnogobius_spp,"log_d_mean[7,1]",log_d_mean,7
furuu,1,-3.848437674838889,1.4954266532118095,-6.68001325,-3.8809,-0.808238150000006,1.04,206,335000,50,5000,Gymnogobius_spp,"log_d_mean[8,1]",log_d_mean,8
furuu,1,-3.092705129698889,1.7637849057740806,-6.419194,-3.1443000000000003,0.486668924999999,1.05,282,335000,50,5000,Gymnogobius_spp,"log_d_mean[9,1]",log_d_mean,9
furuu,1,-2.3529263083276617,1.490297771957647,-5.1638582500000005,-2.3896800000000002,0.6868740749999999,1.04,203,335000,50,5000,Gymnogobius_spp,"log_d_mean[10,1]",log_d_mean,10
furuu,1,-2.8120563908155556,1.725623580742784,-6.05293225,-2.8676950000000003,0.7480139749999937,1.03,349,335000,50,5000,Gymnogobius_spp,"log_d_mean[11,1]",log_d_mean,11
furuu,1,-3.3167890563649496,1.4950041439529904,-6.13312375,-3.35023,-0.262679025000006,1.04,209,335000,50,5000,Gymnogobius_spp,"log_d_mean[12,1]",log_d_mean,12
furuu,1,-3.454391069519192,1.7366963160350175,-6.76323025,-3.498955,0.020339584999997898,1.03,285,335000,50,5000,Gymnogobius_spp,"log_d_mean[13,1]",log_d_mean,13
furuu,1,-3.613555935548788,1.4933632711630447,-6.4346125,-3.64884,-0.5635583250000014,1.04,210,335000,50,5000,Gymnogobius_spp,"log_d_mean[14,1]",log_d_mean,14
furuu,1,-4.262710563578283,1.502415262787233,-7.11546325,-4.29454,-1.2136505000000035,1.04,210,335000,50,5000,Gymnogobius_spp,"log_d_mean[15,1]",log_d_mean,15
furuu,1,-5.49743427630505,1.8290679020131513,-9.06769025,-5.50362,-1.8425562500000012,1.02,331,335000,50,5000,Gymnogobius_spp,"log_d_mean[16,1]",log_d_mean,16
furuu,1,-6.729576068185353,1.9994909415913609,-10.81713,-6.6990300000000005,-2.905477750000002,1.02,404,335000,50,5000,Gymnogobius_spp,"log_d_mean[17,1]",log_d_mean,17
furuu,1,-7.964159415151515,1.9857432356230855,-12.1364375,-7.885669999999999,-4.303916250000012,1.02,408,335000,50,5000,Gymnogobius_spp,"log_d_mean[18,1]",log_d_mean,18
futoro,2,-0.12509892579300555,0.09545809270116414,-0.331056175,-0.1215945,0.057265782499999904,1,10173,335000,50,5000,Gymnogobius_spp,log_r_mean[2],log_r_mean,NA
futoro,2,0.8050188577777778,0.3168104330051355,0.39733640000000003,0.736711,1.6086407500000002,1,1306,335000,50,5000,Gymnogobius_spp,sigma_eps_r[2],sigma_eps_r,NA
futoro,2,-1.7605411605424748,1.9842843096211866,-5.7067795,-1.71359,2.0898877499999995,1.03,171,335000,50,5000,Gymnogobius_spp,"log_d_mean[1,2]",log_d_mean,1
futoro,2,-1.9932984731114647,1.9678600964356856,-5.86269425,-1.955355,1.7828199999999947,1.03,213,335000,50,5000,Gymnogobius_spp,"log_d_mean[2,2]",log_d_mean,2
futoro,2,-2.254738143415581,1.9526737282462594,-6.04846575,-2.2273199999999997,1.4407957499999917,1.03,210,335000,50,5000,Gymnogobius_spp,"log_d_mean[3,2]",log_d_mean,3
futoro,2,-2.497174625537525,1.8562499121094758,-6.11115725,-2.47849,1.0309364999999988,1.04,194,335000,50,5000,Gymnogobius_spp,"log_d_mean[4,2]",log_d_mean,4
futoro,2,-2.7352318282525,2.012185717036541,-6.5784915,-2.726985,1.202302749999991,1.03,297,335000,50,5000,Gymnogobius_spp,"log_d_mean[5,2]",log_d_mean,5
futoro,2,-2.954875361256414,2.0386629172743733,-6.9431825,-2.9409549999999998,1.045613249999991,1.03,260,335000,50,5000,Gymnogobius_spp,"log_d_mean[6,2]",log_d_mean,6
futoro,2,-3.17093624260048,2.0239840608758177,-7.15067025,-3.14826,0.6884897499999938,1.03,278,335000,50,5000,Gymnogobius_spp,"log_d_mean[7,2]",log_d_mean,7
futoro,2,-3.3972046789579293,1.8572611525474205,-7.0176775,-3.37706,0.12068599999999467,1.04,191,335000,50,5000,Gymnogobius_spp,"log_d_mean[8,2]",log_d_mean,8
futoro,2,-3.587036567479798,1.9511156318291982,-7.328809499999999,-3.57576,0.14119034999999358,1.03,269,335000,50,5000,Gymnogobius_spp,"log_d_mean[9,2]",log_d_mean,9
futoro,2,-3.7661791186917677,1.8600502760141118,-7.37982875,-3.74277,-0.24082017500000705,1.04,196,335000,50,5000,Gymnogobius_spp,"log_d_mean[10,2]",log_d_mean,10
futoro,2,-3.1901377741954042,1.9372628218897217,-6.999318499999999,-3.15831,0.48336089999999515,1.03,270,335000,50,5000,Gymnogobius_spp,"log_d_mean[11,2]",log_d_mean,11
futoro,2,-2.628256434017514,1.8565100766423273,-6.22862675,-2.6052,0.901367599999999,1.04,195,335000,50,5000,Gymnogobius_spp,"log_d_mean[12,2]",log_d_mean,12
futoro,2,-2.996331352074434,1.9550728105507924,-6.82641025,-2.97339,0.8101025249999907,1.03,217,335000,50,5000,Gymnogobius_spp,"log_d_mean[13,2]",log_d_mean,13
futoro,2,-3.4055481049132323,1.8571306444663316,-7.008139,-3.388445,0.1367034999999991,1.04,195,335000,50,5000,Gymnogobius_spp,"log_d_mean[14,2]",log_d_mean,14
futoro,2,-4.00732026554005,1.9964754138424612,-7.94035175,-3.972055,-0.1059095500000016,1.03,233,335000,50,5000,Gymnogobius_spp,"log_d_mean[15,2]",log_d_mean,15
futoro,2,-4.599727159835758,2.0070466801158156,-8.5699865,-4.56241,-0.711532225000005,1.03,235,335000,50,5000,Gymnogobius_spp,"log_d_mean[16,2]",log_d_mean,16
futoro,2,-5.189322940039899,1.8943272681638759,-8.883889,-5.175805,-1.5688722500000096,1.04,214,335000,50,5000,Gymnogobius_spp,"log_d_mean[17,2]",log_d_mean,17
futoro,2,-5.311070555440202,2.0779835920938137,-9.400684250000001,-5.305505,-1.2848697500000046,1.03,259,335000,50,5000,Gymnogobius_spp,"log_d_mean[18,2]",log_d_mean,18
horonai,3,-0.0929336746644101,0.10622350347986939,-0.293006125,-0.0981295,0.1445076749999994,1,9537,335000,50,5000,Gymnogobius_spp,log_r_mean[3],log_r_mean,NA
horonai,3,1.2201525046464647,0.5478353529272095,0.6316028749999999,1.094505,2.6354359999999972,1.01,459,335000,50,5000,Gymnogobius_spp,sigma_eps_r[3],sigma_eps_r,NA
horonai,3,-2.818780176102576,2.1898625808896894,-6.906810999999999,-2.88882,1.8416834999999987,1.04,152,335000,50,5000,Gymnogobius_spp,"log_d_mean[1,3]",log_d_mean,1
horonai,3,-3.2951790615676666,2.2207610956788666,-7.48185,-3.3536099999999998,1.2433689999999984,1.03,167,335000,50,5000,Gymnogobius_spp,"log_d_mean[2,3]",log_d_mean,2
horonai,3,-3.803451761709192,2.302266032658479,-8.248482249999999,-3.853155,0.8690364749999965,1.04,144,335000,50,5000,Gymnogobius_spp,"log_d_mean[3,3]",log_d_mean,3
horonai,3,-3.5113350731833837,2.521358795657489,-8.427241500000001,-3.539365,1.4571189999999958,1.03,203,335000,50,5000,Gymnogobius_spp,"log_d_mean[4,3]",log_d_mean,4
horonai,3,-3.236311108880606,2.504857783982975,-8.127014749999999,-3.2627249999999997,1.8634112499999964,1.04,216,335000,50,5000,Gymnogobius_spp,"log_d_mean[5,3]",log_d_mean,5
horonai,3,-3.0109464442293437,2.307113952514769,-7.46239175,-3.063795,1.7044039999999954,1.04,142,335000,50,5000,Gymnogobius_spp,"log_d_mean[6,3]",log_d_mean,6
horonai,3,-2.235530306599192,2.557400083623121,-7.033486,-2.303185,2.821483249999989,1.02,192,335000,50,5000,Gymnogobius_spp,"log_d_mean[7,3]",log_d_mean,7
horonai,3,-1.561528986295303,2.2971185929374287,-5.989586,-1.618185,3.112299749999998,1.04,141,335000,50,5000,Gymnogobius_spp,"log_d_mean[8,3]",log_d_mean,8
horonai,3,-1.4884074041754545,2.4255838487830315,-6.4182085,-1.452995,3.205314249999997,1.03,202,335000,50,5000,Gymnogobius_spp,"log_d_mean[9,3]",log_d_mean,9
horonai,3,-1.4634265516541414,2.296311385821398,-5.895001499999999,-1.51552,3.192237499999999,1.04,140,335000,50,5000,Gymnogobius_spp,"log_d_mean[10,3]",log_d_mean,10
horonai,3,-2.3866575207174243,2.4899385983596853,-7.2274405,-2.4094949999999997,2.478464249999995,1.02,206,335000,50,5000,Gymnogobius_spp,"log_d_mean[11,3]",log_d_mean,11
horonai,3,-3.2481907209958436,2.3029081990126348,-7.6818925,-3.3014400000000004,1.4011222499999847,1.04,142,335000,50,5000,Gymnogobius_spp,"log_d_mean[12,3]",log_d_mean,12
horonai,3,-3.5216322020982322,2.5248173144821315,-8.4615795,-3.549665,1.4351582499999869,1.04,180,335000,50,5000,Gymnogobius_spp,"log_d_mean[13,3]",log_d_mean,13
horonai,3,-3.8347647985358586,2.305120351609865,-8.260584499999998,-3.8783250000000002,0.831238824999999,1.03,141,335000,50,5000,Gymnogobius_spp,"log_d_mean[14,3]",log_d_mean,14
horonai,3,-3.0208290365444443,2.6985090687730957,-8.124755,-3.11782,2.3536487499999956,1.02,170,335000,50,5000,Gymnogobius_spp,"log_d_mean[15,3]",log_d_mean,15
horonai,3,-2.3412901375011614,2.6452693386448236,-7.559292,-2.35888,2.8525797499999994,1.03,175,335000,50,5000,Gymnogobius_spp,"log_d_mean[16,3]",log_d_mean,16
horonai,3,-1.5524572475371716,2.296024872544375,-5.985225,-1.60806,3.117955249999997,1.04,141,335000,50,5000,Gymnogobius_spp,"log_d_mean[17,3]",log_d_mean,17
horonai,3,-1.662118140134899,2.6694361325399,-6.90708525,-1.6721249999999999,3.5777297499999974,1.02,195,335000,50,5000,Gymnogobius_spp,"log_d_mean[18,3]",log_d_mean,18
ishizaki,4,-0.11135087134886364,0.08031845479054513,-0.27077169999999995,-0.1110775,0.04744436999999991,1,15050,335000,50,5000,Gymnogobius_spp,log_r_mean[4],log_r_mean,NA
ishizaki,4,0.5108074552525252,0.20381306046819697,0.25501412500000004,0.4670425,1.0158164999999995,1.01,2393,335000,50,5000,Gymnogobius_spp,sigma_eps_r[4],sigma_eps_r,NA
ishizaki,4,-1.601448244223596,1.5424232956585222,-4.5303395,-1.632365,1.5407414999999973,1.01,156,335000,50,5000,Gymnogobius_spp,"log_d_mean[1,4]",log_d_mean,1
ishizaki,4,-1.6343767443181818,1.5989675625535358,-4.742728249999999,-1.66743,1.5639462499999977,1.01,199,335000,50,5000,Gymnogobius_spp,"log_d_mean[2,4]",log_d_mean,2
ishizaki,4,-1.6864784526793182,1.6109431705691954,-4.790789500000001,-1.71858,1.6203154999999967,1.01,192,335000,50,5000,Gymnogobius_spp,"log_d_mean[3,4]",log_d_mean,3
ishizaki,4,-1.736444935545,1.6042755199175238,-4.78252625,-1.7717049999999999,1.4934004999999972,1.01,209,335000,50,5000,Gymnogobius_spp,"log_d_mean[4,4]",log_d_mean,4
ishizaki,4,-1.769280216203995,1.5437367533423554,-4.71033975,-1.80689,1.3757334999999953,1.01,161,335000,50,5000,Gymnogobius_spp,"log_d_mean[5,4]",log_d_mean,5
ishizaki,4,-1.6379944031247475,1.6278913695619857,-4.74567325,-1.65276,1.6799379999999984,1.01,205,335000,50,5000,Gymnogobius_spp,"log_d_mean[6,4]",log_d_mean,6
ishizaki,4,-1.4819282885368636,1.6293486481772783,-4.605861,-1.52516,1.8413552499999986,1.01,205,335000,50,5000,Gymnogobius_spp,"log_d_mean[7,4]",log_d_mean,7
ishizaki,4,-1.3440307242540404,1.599407099891142,-4.38369175,-1.387505,1.8695817499999954,1.01,198,335000,50,5000,Gymnogobius_spp,"log_d_mean[8,4]",log_d_mean,8
ishizaki,4,-1.2154015226907575,1.5432388069524572,-4.14571825,-1.255965,1.9479754999999979,1.01,157,335000,50,5000,Gymnogobius_spp,"log_d_mean[9,4]",log_d_mean,9
ishizaki,4,-1.3485873629707676,1.5817592430349943,-4.374754,-1.37135,1.8311382499999975,1.01,189,335000,50,5000,Gymnogobius_spp,"log_d_mean[10,4]",log_d_mean,10
ishizaki,4,-1.4983942054854547,1.5441102898679189,-4.42726775,-1.53027,1.6524059999999996,1.01,156,335000,50,5000,Gymnogobius_spp,"log_d_mean[11,4]",log_d_mean,11
ishizaki,4,-1.7912028481986868,1.551914884796209,-4.745950250000001,-1.8207749999999998,1.3516449999999933,1.01,163,335000,50,5000,Gymnogobius_spp,"log_d_mean[12,4]",log_d_mean,12
ishizaki,4,-1.648312885936616,1.5442675713603193,-4.58011175,-1.68161,1.510310749999999,1.01,155,335000,50,5000,Gymnogobius_spp,"log_d_mean[13,4]",log_d_mean,13
ishizaki,4,-2.1017499662254444,1.6192989648049405,-5.19295,-2.126755,1.2247904999999955,1.01,191,335000,50,5000,Gymnogobius_spp,"log_d_mean[14,4]",log_d_mean,14
ishizaki,4,-2.558324972664369,1.644093306476996,-5.743513500000001,-2.580085,0.7846915999999909,1.01,184,335000,50,5000,Gymnogobius_spp,"log_d_mean[15,4]",log_d_mean,15
ishizaki,4,-3.0154601908287577,1.62969106173798,-6.12208325,-3.0352449999999997,0.2682485499999997,1.01,183,335000,50,5000,Gymnogobius_spp,"log_d_mean[16,4]",log_d_mean,16
