mean,sd,2.5%,50%,97.5%,Rhat,n.eff,n_total_mcmc,n_sample,n_thin,n_burn,param_name,param,year_id,site_id_numeric,year,river,site,site_id,abundance,area,density,group
1.0054328270044444,0.8558677973341267,0.031603442499999995,0.800629,3.135053499999996,1,2384,65000,1500,40,5000,sd_obs,sd_obs[54],NA,54,NA,okushibetsu,3,okushibetsu3,NA,NA,NA,NA
0.5981722618708889,0.3194479377661678,0.033613707500000006,0.5949450000000001,1.2239734999999985,1,867,65000,1500,40,5000,sd_obs,sd_obs[55],NA,55,NA,ookamotsu,1,ookamotsu1,NA,NA,NA,NA
0.7859430269133333,0.17144592191620606,0.482183475,0.7701865,1.1545125,1,3901,65000,1500,40,5000,sd_obs,sd_obs[56],NA,56,NA,ookamotsu,2,ookamotsu2,NA,NA,NA,NA
0.866046324,0.36444648133190216,0.070129845,0.9038219999999999,1.5309882499999996,1.01,760,65000,1500,40,5000,sd_obs,sd_obs[57],NA,57,NA,ookamotsu,3,ookamotsu3,NA,NA,NA,NA
0.3816205736866667,0.25827197747817016,0.0284881275,0.3395475,1.0238494999999987,1,3786,65000,1500,40,5000,sd_obs,sd_obs[58],NA,58,NA,oyobe,1,oyobe1,NA,NA,NA,NA
1.2017009288777778,0.7380462060381433,0.12605100000000005,1.07183,3.0776517499999994,1,3996,65000,1500,40,5000,sd_obs,sd_obs[59],NA,59,NA,oyobe,2,oyobe2,NA,NA,NA,NA
0.5722012732473334,0.47767510827207743,0.0182148575,0.4702895,1.7577507499999987,1,2731,65000,1500,40,5000,sd_obs,sd_obs[60],NA,60,NA,oyobe,3,oyobe3,NA,NA,NA,NA
0.19600024864613333,0.12430633002861396,0.007415395500000001,0.1880285,0.4568031,1,1588,65000,1500,40,5000,sd_obs,sd_obs[61],NA,61,NA,shakotan,1,shakotan1,NA,NA,NA,NA
0.24348891442935555,0.15201284986137203,0.014672065000000001,0.22646650000000002,0.5944844999999999,1,1283,65000,1500,40,5000,sd_obs,sd_obs[62],NA,62,NA,shakotan,2,shakotan2,NA,NA,NA,NA
0.6256508825688889,0.14247167892294718,0.36283960000000004,0.6173930000000001,0.9259860499999996,1,2998,65000,1500,40,5000,sd_obs,sd_obs[63],NA,63,NA,shakotan,3,shakotan3,NA,NA,NA,NA
0.3947089790666667,0.0909124915174778,0.229865425,0.387243,0.593978575,1,3518,65000,1500,40,5000,sd_obs,sd_obs[64],NA,64,NA,shakotan,4,shakotan4,NA,NA,NA,NA
0.5130828671528889,0.20420452768175135,0.09138726500000001,0.5161045,0.9270052249999996,1,1448,65000,1500,40,5000,sd_obs,sd_obs[65],NA,65,NA,shakotan,5,shakotan5,NA,NA,NA,NA
0.46976906669555557,0.12351911246652406,0.251133975,0.46277250000000003,0.7314984499999999,1,2500,65000,1500,40,5000,sd_obs,sd_obs[66],NA,66,NA,shimonaefutoro,1,shimonaefutoro1,NA,NA,NA,NA
0.51520974046,0.15482035698105998,0.21949020000000002,0.501894,0.8591651999999999,1,3121,65000,1500,40,5000,sd_obs,sd_obs[67],NA,67,NA,shimonaefutoro,2,shimonaefutoro2,NA,NA,NA,NA
0.6406286012886667,0.18536475253687168,0.27970025,0.6266085,1.0397584999999994,1,2141,65000,1500,40,5000,sd_obs,sd_obs[68],NA,68,NA,shimonaefutoro,3,shimonaefutoro3,NA,NA,NA,NA
0.3306592669531111,0.28839126895315614,0.013797622500000002,0.271609,0.9863520999999966,1.05,2631,65000,1500,40,5000,sd_obs,sd_obs[69],NA,69,NA,shiotomari,1,shiotomari1,NA,NA,NA,NA
0.3826341937828889,0.3204754762857038,0.0155464175,0.31579650000000004,1.1622442499999992,1,3343,65000,1500,40,5000,sd_obs,sd_obs[70],NA,70,NA,shiotomari,2,shiotomari2,NA,NA,NA,NA
0.5030767818444445,0.39026074014909534,0.027286205,0.4334485,1.4526064999999995,1.02,2961,65000,1500,40,5000,sd_obs,sd_obs[71],NA,71,NA,shiotomari,3,shiotomari3,NA,NA,NA,NA
1.0159796870675555,0.6140149934153946,0.06657313249999999,0.9420325,2.4420770000000003,1,1449,65000,1500,40,5000,sd_obs,sd_obs[72],NA,72,NA,shokanbetsu,1,shokanbetsu1,NA,NA,NA,NA
1.0672885930222222,0.356939478859613,0.41845584999999996,1.0377649999999998,1.8818527499999966,1,2532,65000,1500,40,5000,sd_obs,sd_obs[73],NA,73,NA,shokanbetsu,2,shokanbetsu2,NA,NA,NA,NA
0.8033414462822223,0.33401489767551745,0.09722303500000001,0.8173515,1.4703747499999993,1,1396,65000,1500,40,5000,sd_obs,sd_obs[74],NA,74,NA,shokanbetsu,3,shokanbetsu3,NA,NA,NA,NA
0.5082369046909555,0.23093939634345806,0.05264278,0.505215,1.00911525,1,2512,65000,1500,40,5000,sd_obs,sd_obs[75],NA,75,NA,sukki,1,sukki1,NA,NA,NA,NA
0.5336852765754,0.20347690919922115,0.1444453,0.5092034999999999,0.9847364749999997,1,3175,65000,1500,40,5000,sd_obs,sd_obs[76],NA,76,NA,sukki,2,sukki2,NA,NA,NA,NA
0.6922124920517778,0.6327967515619618,0.022654175,0.5373,2.3952115,1,3047,65000,1500,40,5000,sd_obs,sd_obs[77],NA,77,NA,tomari,1,tomari1,NA,NA,NA,NA
0.9709280621086667,0.7647864480006158,0.04407796500000001,0.815555,2.914267749999999,1,3263,65000,1500,40,5000,sd_obs,sd_obs[78],NA,78,NA,tomari,2,tomari2,NA,NA,NA,NA
0.5877844498022222,0.6025960307116303,0.01865783,0.41374049999999996,2.19844525,1.01,2415,65000,1500,40,5000,sd_obs,sd_obs[79],NA,79,NA,tomari,3,tomari3,NA,NA,NA,NA
0.7268172102624444,0.4341296676421283,0.07226631749999998,0.664284,1.7816224999999983,1.01,3139,65000,1500,40,5000,sd_obs,sd_obs[80],NA,80,NA,toppu,1,toppu1,NA,NA,NA,NA
1.3115441783975557,0.7552476630887162,0.089134265,1.256075,3.1185174999999985,1,3081,65000,1500,40,5000,sd_obs,sd_obs[81],NA,81,NA,toppu,2,toppu2,NA,NA,NA,NA
0.6920342089908889,0.5142950419742197,0.036585132500000006,0.6066865,1.9617052499999996,1,3064,65000,1500,40,5000,sd_obs,sd_obs[82],NA,82,NA,toppu,3,toppu3,NA,NA,NA,NA
0.4049082031844444,0.30172589971622366,0.028085055,0.34256699999999995,1.191422749999999,1,3681,65000,1500,40,5000,sd_obs,sd_obs[83],NA,83,NA,toshibetsu,2,toshibetsu2,NA,NA,NA,NA
